scope,alpha,bandwidth,distance,pan,own_kbps,own_offload,other_offload,sigma2_het,tau,n_h0_test,n_h1,fp,tp,fpr,fpr_lo,fpr_hi,tpr,tpr_lo,tpr_hi,n_undecidable_h0,n_undecidable_h1
global,0.01,100vs100,1300,PAN1,100,160,100,0.01276187,3.24356,50,99,0,26,0.0,0.0,0.0714,0.2626,0.186,0.357,0,0
global,0.05,100vs100,1300,PAN1,100,160,100,0.01276187,2.14737,50,99,2,52,0.04,0.011,0.1346,0.5253,0.4278,0.6208,0,0
global,0.1,100vs100,1300,PAN1,100,160,100,0.01276187,1.74608,50,99,5,69,0.1,0.0435,0.2136,0.697,0.6005,0.7787,0,0
global,0.01,100vs100,1300,PAN2,100,100,160,0.01276187,3.24356,50,100,0,40,0.0,0.0,0.0714,0.4,0.3094,0.498,0,0
global,0.05,100vs100,1300,PAN2,100,100,160,0.01276187,2.14737,50,100,0,74,0.0,0.0,0.0714,0.74,0.6463,0.816,0,0
global,0.1,100vs100,1300,PAN2,100,100,160,0.01276187,1.74608,50,100,5,85,0.1,0.0435,0.2136,0.85,0.7672,0.9069,0,0
global,0.01,100vs100,1300,PAN1,100,160,120,0.01276187,3.24356,50,99,0,26,0.0,0.0,0.0714,0.2626,0.186,0.357,0,0
global,0.05,100vs100,1300,PAN1,100,160,120,0.01276187,2.14737,50,99,2,60,0.04,0.011,0.1346,0.6061,0.5076,0.6966,0,0
global,0.1,100vs100,1300,PAN1,100,160,120,0.01276187,1.74608,50,99,5,72,0.1,0.0435,0.2136,0.7273,0.6323,0.8053,0,0
global,0.01,100vs100,1300,PAN2,100,120,160,0.01276187,3.24356,50,100,0,32,0.0,0.0,0.0714,0.32,0.2367,0.4166,0,0
global,0.05,100vs100,1300,PAN2,100,120,160,0.01276187,2.14737,50,100,1,68,0.02,0.0035,0.105,0.68,0.5834,0.7633,0,0
global,0.1,100vs100,1300,PAN2,100,120,160,0.01276187,1.74608,50,100,2,74,0.04,0.011,0.1346,0.74,0.6463,0.816,0,0
global,0.01,100vs100,1300,PAN1,100,160,140,0.01276187,3.24356,50,100,0,27,0.0,0.0,0.0714,0.27,0.1927,0.3643,0,0
global,0.05,100vs100,1300,PAN1,100,160,140,0.01276187,2.14737,50,100,2,55,0.04,0.011,0.1346,0.55,0.4524,0.6439,0,0
global,0.1,100vs100,1300,PAN1,100,160,140,0.01276187,1.74608,50,100,5,63,0.1,0.0435,0.2136,0.63,0.5322,0.7182,0,0
global,0.01,100vs100,1300,PAN2,100,140,160,0.01276187,3.24356,50,100,0,27,0.0,0.0,0.0714,0.27,0.1927,0.3643,0,0
global,0.05,100vs100,1300,PAN2,100,140,160,0.01276187,2.14737,50,100,2,56,0.04,0.011,0.1346,0.56,0.4623,0.6533,0,0
global,0.1,100vs100,1300,PAN2,100,140,160,0.01276187,1.74608,50,100,7,68,0.14,0.0695,0.2619,0.68,0.5834,0.7633,0,0
global,0.01,100vs100,1300,PAN1,100,160,160,0.01276187,3.24356,50,100,0,31,0.0,0.0,0.0714,0.31,0.2278,0.4063,0,0
global,0.05,100vs100,1300,PAN1,100,160,160,0.01276187,2.14737,50,100,2,59,0.04,0.011,0.1346,0.59,0.492,0.6813,0,0
global,0.1,100vs100,1300,PAN1,100,160,160,0.01276187,1.74608,50,100,5,66,0.1,0.0435,0.2136,0.66,0.5628,0.7454,0,0
global,0.01,100vs100,1300,PAN2,100,160,160,0.01276187,3.24356,50,100,0,30,0.0,0.0,0.0714,0.3,0.2189,0.3959,0,0
global,0.05,100vs100,1300,PAN2,100,160,160,0.01276187,2.14737,50,100,3,60,0.06,0.0206,0.1622,0.6,0.502,0.6906,0,0
global,0.1,100vs100,1300,PAN2,100,160,160,0.01276187,1.74608,50,100,8,73,0.16,0.0834,0.2851,0.73,0.6357,0.8073,0,0
global,0.01,100vs100,1300,PAN1,100,160,180,0.01276187,3.24356,50,100,0,30,0.0,0.0,0.0714,0.3,0.2189,0.3959,0,0
global,0.05,100vs100,1300,PAN1,100,160,180,0.01276187,2.14737,50,100,2,54,0.04,0.011,0.1346,0.54,0.4426,0.6344,0,0
global,0.1,100vs100,1300,PAN1,100,160,180,0.01276187,1.74608,50,100,5,65,0.1,0.0435,0.2136,0.65,0.5525,0.7364,0,0
global,0.01,100vs100,1300,PAN2,100,180,160,0.01276187,3.24356,50,100,1,28,0.02,0.0035,0.105,0.28,0.2014,0.3749,0,0
global,0.05,100vs100,1300,PAN2,100,180,160,0.01276187,2.14737,50,100,2,52,0.04,0.011,0.1346,0.52,0.4232,0.6154,0,0
global,0.1,100vs100,1300,PAN2,100,180,160,0.01276187,1.74608,50,100,4,66,0.08,0.0315,0.1884,0.66,0.5628,0.7454,0,0
global,0.01,100vs100,1300,PAN1,100,160,20,0.01276187,3.24356,50,100,0,0,0.0,0.0,0.0714,0.0,0.0,0.037,0,0
global,0.05,100vs100,1300,PAN1,100,160,20,0.01276187,2.14737,50,100,2,6,0.04,0.011,0.1346,0.06,0.0278,0.1248,0,0
global,0.1,100vs100,1300,PAN1,100,160,20,0.01276187,1.74608,50,100,5,13,0.1,0.0435,0.2136,0.13,0.0776,0.2098,0,0
global,0.01,100vs100,1300,PAN2,100,20,160,0.01276187,3.24356,50,100,0,39,0.0,0.0,0.0714,0.39,0.3002,0.488,0,0
global,0.05,100vs100,1300,PAN2,100,20,160,0.01276187,2.14737,50,100,0,75,0.0,0.0,0.0714,0.75,0.657,0.8245,0,0
global,0.1,100vs100,1300,PAN2,100,20,160,0.01276187,1.74608,50,100,0,85,0.0,0.0,0.0714,0.85,0.7672,0.9069,0,0
global,0.01,100vs100,1300,PAN1,100,160,200,0.01276187,3.24356,50,100,0,29,0.0,0.0,0.0714,0.29,0.2101,0.3854,0,0
global,0.05,100vs100,1300,PAN1,100,160,200,0.01276187,2.14737,50,100,2,61,0.04,0.011,0.1346,0.61,0.512,0.6998,0,0
global,0.1,100vs100,1300,PAN1,100,160,200,0.01276187,1.74608,50,100,5,72,0.1,0.0435,0.2136,0.72,0.6251,0.7986,0,0
global,0.01,100vs100,1300,PAN2,100,200,160,0.01276187,3.24356,50,100,0,23,0.0,0.0,0.0714,0.23,0.1584,0.3215,0,0
global,0.05,100vs100,1300,PAN2,100,200,160,0.01276187,2.14737,50,100,3,47,0.06,0.0206,0.1622,0.47,0.3751,0.5671,0,0
global,0.1,100vs100,1300,PAN2,100,200,160,0.01276187,1.74608,50,100,7,67,0.14,0.0695,0.2619,0.67,0.5731,0.7544,0,0
global,0.01,100vs100,1300,PAN1,100,160,40,0.01276187,3.24356,50,100,0,1,0.0,0.0,0.0714,0.01,0.0018,0.0545,0,0
global,0.05,100vs100,1300,PAN1,100,160,40,0.01276187,2.14737,50,100,2,4,0.04,0.011,0.1346,0.04,0.0157,0.0984,0,0
global,0.1,100vs100,1300,PAN1,100,160,40,0.01276187,1.74608,50,100,5,10,0.1,0.0435,0.2136,0.1,0.0552,0.1744,0,0
global,0.01,100vs100,1300,PAN2,100,40,160,0.01276187,3.24356,50,100,0,47,0.0,0.0,0.0714,0.47,0.3751,0.5671,0,0
global,0.05,100vs100,1300,PAN2,100,40,160,0.01276187,2.14737,50,100,0,79,0.0,0.0,0.0714,0.79,0.7002,0.8583,0,0
global,0.1,100vs100,1300,PAN2,100,40,160,0.01276187,1.74608,50,100,0,90,0.0,0.0,0.0714,0.9,0.8256,0.9448,0,0
global,0.01,100vs100,1300,PAN1,100,160,60,0.01276187,3.24356,50,100,0,6,0.0,0.0,0.0714,0.06,0.0278,0.1248,0,0
global,0.05,100vs100,1300,PAN1,100,160,60,0.01276187,2.14737,50,100,2,23,0.04,0.011,0.1346,0.23,0.1584,0.3215,0,0
global,0.1,100vs100,1300,PAN1,100,160,60,0.01276187,1.74608,50,100,5,36,0.1,0.0435,0.2136,0.36,0.2727,0.4576,0,0
global,0.01,100vs100,1300,PAN2,100,60,160,0.01276187,3.24356,50,100,0,37,0.0,0.0,0.0714,0.37,0.2818,0.4678,0,0
global,0.05,100vs100,1300,PAN2,100,60,160,0.01276187,2.14737,50,100,2,64,0.04,0.011,0.1346,0.64,0.5424,0.7273,0,0
global,0.1,100vs100,1300,PAN2,100,60,160,0.01276187,1.74608,50,100,5,76,0.1,0.0435,0.2136,0.76,0.6677,0.8331,0,0
global,0.01,100vs100,1300,PAN1,100,160,80,0.01276187,3.24356,50,100,0,30,0.0,0.0,0.0714,0.3,0.2189,0.3959,0,0
global,0.05,100vs100,1300,PAN1,100,160,80,0.01276187,2.14737,50,100,2,58,0.04,0.011,0.1346,0.58,0.4821,0.672,0,0
global,0.1,100vs100,1300,PAN1,100,160,80,0.01276187,1.74608,50,100,5,74,0.1,0.0435,0.2136,0.74,0.6463,0.816,0,0
global,0.01,100vs100,1300,PAN2,100,80,160,0.01276187,3.24356,50,100,0,44,0.0,0.0,0.0714,0.44,0.3467,0.5377,0,0
global,0.05,100vs100,1300,PAN2,100,80,160,0.01276187,2.14737,50,100,2,75,0.04,0.011,0.1346,0.75,0.657,0.8245,0,0
global,0.1,100vs100,1300,PAN2,100,80,160,0.01276187,1.74608,50,100,3,84,0.06,0.0206,0.1622,0.84,0.7558,0.899,0,0
global,0.01,100vs100,1300,PAN1,100,180,100,0.01276187,3.24356,50,100,0,26,0.0,0.0,0.0714,0.26,0.184,0.3537,0,0
global,0.05,100vs100,1300,PAN1,100,180,100,0.01276187,2.14737,50,100,5,56,0.1,0.0435,0.2136,0.56,0.4623,0.6533,0,0
global,0.1,100vs100,1300,PAN1,100,180,100,0.01276187,1.74608,50,100,12,72,0.24,0.143,0.3741,0.72,0.6251,0.7986,0,0
global,0.01,100vs100,1300,PAN2,100,100,180,0.01276187,3.24356,50,100,0,39,0.0,0.0,0.0714,0.39,0.3002,0.488,0,0
global,0.05,100vs100,1300,PAN2,100,100,180,0.01276187,2.14737,50,100,0,69,0.0,0.0,0.0714,0.69,0.5937,0.7722,0,0
global,0.1,100vs100,1300,PAN2,100,100,180,0.01276187,1.74608,50,100,5,81,0.1,0.0435,0.2136,0.81,0.7222,0.8749,0,0
global,0.01,100vs100,1300,PAN1,100,180,120,0.01276187,3.24356,50,100,0,25,0.0,0.0,0.0714,0.25,0.1755,0.343,0,0
global,0.05,100vs100,1300,PAN1,100,180,120,0.01276187,2.14737,50,100,5,54,0.1,0.0435,0.2136,0.54,0.4426,0.6344,0,0
global,0.1,100vs100,1300,PAN1,100,180,120,0.01276187,1.74608,50,100,12,70,0.24,0.143,0.3741,0.7,0.6041,0.7811,0,0
global,0.01,100vs100,1300,PAN2,100,120,180,0.01276187,3.24356,50,100,0,31,0.0,0.0,0.0714,0.31,0.2278,0.4063,0,0
global,0.05,100vs100,1300,PAN2,100,120,180,0.01276187,2.14737,50,100,1,60,0.02,0.0035,0.105,0.6,0.502,0.6906,0,0
global,0.1,100vs100,1300,PAN2,100,120,180,0.01276187,1.74608,50,100,2,74,0.04,0.011,0.1346,0.74,0.6463,0.816,0,0
global,0.01,100vs100,1300,PAN1,100,180,140,0.01276187,3.24356,50,100,0,21,0.0,0.0,0.0714,0.21,0.1417,0.2998,0,0
global,0.05,100vs100,1300,PAN1,100,180,140,0.01276187,2.14737,50,100,5,46,0.1,0.0435,0.2136,0.46,0.3656,0.5574,0,0
global,0.1,100vs100,1300,PAN1,100,180,140,0.01276187,1.74608,50,100,12,56,0.24,0.143,0.3741,0.56,0.4623,0.6533,0,0
global,0.01,100vs100,1300,PAN2,100,140,180,0.01276187,3.24356,50,100,0,31,0.0,0.0,0.0714,0.31,0.2278,0.4063,0,0
global,0.05,100vs100,1300,PAN2,100,140,180,0.01276187,2.14737,50,100,2,60,0.04,0.011,0.1346,0.6,0.502,0.6906,0,0
global,0.1,100vs100,1300,PAN2,100,140,180,0.01276187,1.74608,50,100,7,68,0.14,0.0695,0.2619,0.68,0.5834,0.7633,0,0
global,0.01,100vs100,1300,PAN1,100,180,160,0.01276187,3.24356,50,100,0,28,0.0,0.0,0.0714,0.28,0.2014,0.3749,0,0
global,0.05,100vs100,1300,PAN1,100,180,160,0.01276187,2.14737,50,100,5,54,0.1,0.0435,0.2136,0.54,0.4426,0.6344,0,0
global,0.1,100vs100,1300,PAN1,100,180,160,0.01276187,1.74608,50,100,12,65,0.24,0.143,0.3741,0.65,0.5525,0.7364,0,0
global,0.01,100vs100,1300,PAN2,100,160,180,0.01276187,3.24356,50,100,0,23,0.0,0.0,0.0714,0.23,0.1584,0.3215,0,0
global,0.05,100vs100,1300,PAN2,100,160,180,0.01276187,2.14737,50,100,3,64,0.06,0.0206,0.1622,0.64,0.5424,0.7273,0,0
global,0.1,100vs100,1300,PAN2,100,160,180,0.01276187,1.74608,50,100,8,74,0.16,0.0834,0.2851,0.74,0.6463,0.816,0,0
global,0.01,100vs100,1300,PAN1,100,180,180,0.01276187,3.24356,50,100,0,30,0.0,0.0,0.0714,0.3,0.2189,0.3959,0,0
global,0.05,100vs100,1300,PAN1,100,180,180,0.01276187,2.14737,50,100,5,60,0.1,0.0435,0.2136,0.6,0.502,0.6906,0,0
global,0.1,100vs100,1300,PAN1,100,180,180,0.01276187,1.74608,50,100,12,68,0.24,0.143,0.3741,0.68,0.5834,0.7633,0,0
global,0.01,100vs100,1300,PAN2,100,180,180,0.01276187,3.24356,50,100,1,20,0.02,0.0035,0.105,0.2,0.1334,0.2888,0,0
global,0.05,100vs100,1300,PAN2,100,180,180,0.01276187,2.14737,50,100,2,51,0.04,0.011,0.1346,0.51,0.4135,0.6058,0,0
global,0.1,100vs100,1300,PAN2,100,180,180,0.01276187,1.74608,50,100,4,72,0.08,0.0315,0.1884,0.72,0.6251,0.7986,0,0
global,0.01,100vs100,1300,PAN1,100,180,20,0.01276187,3.24356,50,100,0,1,0.0,0.0,0.0714,0.01,0.0018,0.0545,0,0
global,0.05,100vs100,1300,PAN1,100,180,20,0.01276187,2.14737,50,100,5,7,0.1,0.0435,0.2136,0.07,0.0343,0.1375,0,0
global,0.1,100vs100,1300,PAN1,100,180,20,0.01276187,1.74608,50,100,12,7,0.24,0.143,0.3741,0.07,0.0343,0.1375,0,0
global,0.01,100vs100,1300,PAN2,100,20,180,0.01276187,3.24356,50,100,0,37,0.0,0.0,0.0714,0.37,0.2818,0.4678,0,0
global,0.05,100vs100,1300,PAN2,100,20,180,0.01276187,2.14737,50,100,0,73,0.0,0.0,0.0714,0.73,0.6357,0.8073,0,0
global,0.1,100vs100,1300,PAN2,100,20,180,0.01276187,1.74608,50,100,0,86,0.0,0.0,0.0714,0.86,0.7786,0.9147,0,0
global,0.01,100vs100,1300,PAN1,100,180,200,0.01276187,3.24356,50,100,0,23,0.0,0.0,0.0714,0.23,0.1584,0.3215,0,0
global,0.05,100vs100,1300,PAN1,100,180,200,0.01276187,2.14737,50,100,5,50,0.1,0.0435,0.2136,0.5,0.4038,0.5962,0,0
global,0.1,100vs100,1300,PAN1,100,180,200,0.01276187,1.74608,50,100,12,63,0.24,0.143,0.3741,0.63,0.5322,0.7182,0,0
global,0.01,100vs100,1300,PAN2,100,200,180,0.01276187,3.24356,50,99,0,22,0.0,0.0,0.0714,0.2222,0.1516,0.3136,0,0
global,0.05,100vs100,1300,PAN2,100,200,180,0.01276187,2.14737,50,99,3,50,0.06,0.0206,0.1622,0.5051,0.4082,0.6015,0,0
global,0.1,100vs100,1300,PAN2,100,200,180,0.01276187,1.74608,50,99,7,62,0.14,0.0695,0.2619,0.6263,0.5279,0.7152,0,0
global,0.01,100vs100,1300,PAN1,100,180,40,0.01276187,3.24356,50,100,0,1,0.0,0.0,0.0714,0.01,0.0018,0.0545,0,0
global,0.05,100vs100,1300,PAN1,100,180,40,0.01276187,2.14737,50,100,5,16,0.1,0.0435,0.2136,0.16,0.101,0.2442,0,0
global,0.1,100vs100,1300,PAN1,100,180,40,0.01276187,1.74608,50,100,12,23,0.24,0.143,0.3741,0.23,0.1584,0.3215,0,0
global,0.01,100vs100,1300,PAN2,100,40,180,0.01276187,3.24356,50,100,0,44,0.0,0.0,0.0714,0.44,0.3467,0.5377,0,0
global,0.05,100vs100,1300,PAN2,100,40,180,0.01276187,2.14737,50,100,0,80,0.0,0.0,0.0714,0.8,0.7112,0.8666,0,0
global,0.1,100vs100,1300,PAN2,100,40,180,0.01276187,1.74608,50,100,0,88,0.0,0.0,0.0714,0.88,0.8019,0.93,0,0
global,0.01,100vs100,1300,PAN1,100,180,60,0.01276187,3.24356,50,100,0,10,0.0,0.0,0.0714,0.1,0.0552,0.1744,0,0
global,0.05,100vs100,1300,PAN1,100,180,60,0.01276187,2.14737,50,100,5,22,0.1,0.0435,0.2136,0.22,0.15,0.3107,0,0
global,0.1,100vs100,1300,PAN1,100,180,60,0.01276187,1.74608,50,100,12,31,0.24,0.143,0.3741,0.31,0.2278,0.4063,0,0
global,0.01,100vs100,1300,PAN2,100,60,180,0.01276187,3.24356,50,100,0,34,0.0,0.0,0.0714,0.34,0.2546,0.4372,0,0
global,0.05,100vs100,1300,PAN2,100,60,180,0.01276187,2.14737,50,100,2,67,0.04,0.011,0.1346,0.67,0.5731,0.7544,0,0
global,0.1,100vs100,1300,PAN2,100,60,180,0.01276187,1.74608,50,100,5,80,0.1,0.0435,0.2136,0.8,0.7112,0.8666,0,0
global,0.01,100vs100,1300,PAN1,100,180,80,0.01276187,3.24356,50,100,0,24,0.0,0.0,0.0714,0.24,0.1669,0.3323,0,0
global,0.05,100vs100,1300,PAN1,100,180,80,0.01276187,2.14737,50,100,5,53,0.1,0.0435,0.2136,0.53,0.4329,0.6249,0,0
global,0.1,100vs100,1300,PAN1,100,180,80,0.01276187,1.74608,50,100,12,66,0.24,0.143,0.3741,0.66,0.5628,0.7454,0,0
global,0.01,100vs100,1300,PAN2,100,80,180,0.01276187,3.24356,50,99,0,41,0.0,0.0,0.0714,0.4141,0.3221,0.5126,0,0
global,0.05,100vs100,1300,PAN2,100,80,180,0.01276187,2.14737,50,99,2,65,0.04,0.011,0.1346,0.6566,0.5588,0.7427,0,0
global,0.1,100vs100,1300,PAN2,100,80,180,0.01276187,1.74608,50,99,3,75,0.06,0.0206,0.1622,0.7576,0.6646,0.8313,0,0
global,0.01,100vs100,1300,PAN1,100,20,100,0.01276187,3.24356,50,100,0,40,0.0,0.0,0.0714,0.4,0.3094,0.498,0,0
global,0.05,100vs100,1300,PAN1,100,20,100,0.01276187,2.14737,50,100,0,79,0.0,0.0,0.0714,0.79,0.7002,0.8583,0,0
global,0.1,100vs100,1300,PAN1,100,20,100,0.01276187,1.74608,50,100,0,87,0.0,0.0,0.0714,0.87,0.7902,0.9224,0,0
global,0.01,100vs100,1300,PAN2,100,100,20,0.01276187,3.24356,50,100,0,0,0.0,0.0,0.0714,0.0,0.0,0.037,0,0
global,0.05,100vs100,1300,PAN2,100,100,20,0.01276187,2.14737,50,100,0,6,0.0,0.0,0.0714,0.06,0.0278,0.1248,0,0
global,0.1,100vs100,1300,PAN2,100,100,20,0.01276187,1.74608,50,100,5,10,0.1,0.0435,0.2136,0.1,0.0552,0.1744,0,0
global,0.01,100vs100,1300,PAN1,100,20,120,0.01276187,3.24356,50,100,0,39,0.0,0.0,0.0714,0.39,0.3002,0.488,0,0
global,0.05,100vs100,1300,PAN1,100,20,120,0.01276187,2.14737,50,100,0,72,0.0,0.0,0.0714,0.72,0.6251,0.7986,0,0
global,0.1,100vs100,1300,PAN1,100,20,120,0.01276187,1.74608,50,100,0,86,0.0,0.0,0.0714,0.86,0.7786,0.9147,0,0
global,0.01,100vs100,1300,PAN2,100,120,20,0.01276187,3.24356,50,100,0,2,0.0,0.0,0.0714,0.02,0.0055,0.07,0,0
global,0.05,100vs100,1300,PAN2,100,120,20,0.01276187,2.14737,50,100,1,7,0.02,0.0035,0.105,0.07,0.0343,0.1375,0,0
global,0.1,100vs100,1300,PAN2,100,120,20,0.01276187,1.74608,50,100,2,12,0.04,0.011,0.1346,0.12,0.07,0.1981,0,0
global,0.01,100vs100,1300,PAN1,100,20,140,0.01276187,3.24356,50,100,0,32,0.0,0.0,0.0714,0.32,0.2367,0.4166,0,0
global,0.05,100vs100,1300,PAN1,100,20,140,0.01276187,2.14737,50,100,0,75,0.0,0.0,0.0714,0.75,0.657,0.8245,0,0
global,0.1,100vs100,1300,PAN1,100,20,140,0.01276187,1.74608,50,100,0,86,0.0,0.0,0.0714,0.86,0.7786,0.9147,0,0
global,0.01,100vs100,1300,PAN2,100,140,20,0.01276187,3.24356,50,99,0,2,0.0,0.0,0.0714,0.0202,0.0056,0.0707,0,0
global,0.05,100vs100,1300,PAN2,100,140,20,0.01276187,2.14737,50,99,2,5,0.04,0.011,0.1346,0.0505,0.0218,0.1128,0,0
global,0.1,100vs100,1300,PAN2,100,140,20,0.01276187,1.74608,50,99,7,11,0.14,0.0695,0.2619,0.1111,0.0632,0.1881,0,0
global,0.01,100vs100,1300,PAN1,100,20,160,0.01276187,3.24356,50,100,0,36,0.0,0.0,0.0714,0.36,0.2727,0.4576,0,0
global,0.05,100vs100,1300,PAN1,100,20,160,0.01276187,2.14737,50,100,0,72,0.0,0.0,0.0714,0.72,0.6251,0.7986,0,0
global,0.1,100vs100,1300,PAN1,100,20,160,0.01276187,1.74608,50,100,0,83,0.0,0.0,0.0714,0.83,0.7445,0.8911,0,0
global,0.01,100vs100,1300,PAN2,100,160,20,0.01276187,3.24356,50,100,0,2,0.0,0.0,0.0714,0.02,0.0055,0.07,0,0
global,0.05,100vs100,1300,PAN2,100,160,20,0.01276187,2.14737,50,100,3,5,0.06,0.0206,0.1622,0.05,0.0215,0.1118,0,0
global,0.1,100vs100,1300,PAN2,100,160,20,0.01276187,1.74608,50,100,8,18,0.16,0.0834,0.2851,0.18,0.117,0.2667,0,0
global,0.01,100vs100,1300,PAN1,100,20,180,0.01276187,3.24356,50,100,0,41,0.0,0.0,0.0714,0.41,0.3187,0.508,0,0
global,0.05,100vs100,1300,PAN1,100,20,180,0.01276187,2.14737,50,100,0,65,0.0,0.0,0.0714,0.65,0.5525,0.7364,0,0
global,0.1,100vs100,1300,PAN1,100,20,180,0.01276187,1.74608,50,100,0,83,0.0,0.0,0.0714,0.83,0.7445,0.8911,0,0
global,0.01,100vs100,1300,PAN2,100,180,20,0.01276187,3.24356,50,100,1,1,0.02,0.0035,0.105,0.01,0.0018,0.0545,0,0
global,0.05,100vs100,1300,PAN2,100,180,20,0.01276187,2.14737,50,100,2,7,0.04,0.011,0.1346,0.07,0.0343,0.1375,0,0
global,0.1,100vs100,1300,PAN2,100,180,20,0.01276187,1.74608,50,100,4,15,0.08,0.0315,0.1884,0.15,0.0931,0.2328,0,0
global,0.01,100vs100,1300,PAN1,100,20,20,0.01276187,3.24356,50,100,0,0,0.0,0.0,0.0714,0.0,0.0,0.037,0,0
global,0.05,100vs100,1300,PAN1,100,20,20,0.01276187,2.14737,50,100,0,1,0.0,0.0,0.0714,0.01,0.0018,0.0545,0,0
global,0.1,100vs100,1300,PAN1,100,20,20,0.01276187,1.74608,50,100,0,3,0.0,0.0,0.0714,0.03,0.0103,0.0845,0,0
global,0.01,100vs100,1300,PAN2,100,20,20,0.01276187,3.24356,50,100,0,1,0.0,0.0,0.0714,0.01,0.0018,0.0545,0,0
global,0.05,100vs100,1300,PAN2,100,20,20,0.01276187,2.14737,50,100,0,2,0.0,0.0,0.0714,0.02,0.0055,0.07,0,0
global,0.1,100vs100,1300,PAN2,100,20,20,0.01276187,1.74608,50,100,0,3,0.0,0.0,0.0714,0.03,0.0103,0.0845,0,0
global,0.01,100vs100,1300,PAN1,100,20,200,0.01276187,3.24356,50,100,0,31,0.0,0.0,0.0714,0.31,0.2278,0.4063,0,0
global,0.05,100vs100,1300,PAN1,100,20,200,0.01276187,2.14737,50,100,0,68,0.0,0.0,0.0714,0.68,0.5834,0.7633,0,0
global,0.1,100vs100,1300,PAN1,100,20,200,0.01276187,1.74608,50,100,0,80,0.0,0.0,0.0714,0.8,0.7112,0.8666,0,0
global,0.01,100vs100,1300,PAN2,100,200,20,0.01276187,3.24356,50,100,0,0,0.0,0.0,0.0714,0.0,0.0,0.037,0,0
global,0.05,100vs100,1300,PAN2,100,200,20,0.01276187,2.14737,50,100,3,3,0.06,0.0206,0.1622,0.03,0.0103,0.0845,0,0
global,0.1,100vs100,1300,PAN2,100,200,20,0.01276187,1.74608,50,100,7,10,0.14,0.0695,0.2619,0.1,0.0552,0.1744,0,0
global,0.01,100vs100,1300,PAN1,100,20,40,0.01276187,3.24356,50,100,0,2,0.0,0.0,0.0714,0.02,0.0055,0.07,0,0
global,0.05,100vs100,1300,PAN1,100,20,40,0.01276187,2.14737,50,100,0,16,0.0,0.0,0.0714,0.16,0.101,0.2442,0,0
global,0.1,100vs100,1300,PAN1,100,20,40,0.01276187,1.74608,50,100,0,33,0.0,0.0,0.0714,0.33,0.2456,0.4269,0,0
global,0.01,100vs100,1300,PAN2,100,40,20,0.01276187,3.24356,50,100,0,0,0.0,0.0,0.0714,0.0,0.0,0.037,0,0
global,0.05,100vs100,1300,PAN2,100,40,20,0.01276187,2.14737,50,100,0,1,0.0,0.0,0.0714,0.01,0.0018,0.0545,0,0
global,0.1,100vs100,1300,PAN2,100,40,20,0.01276187,1.74608,50,100,0,3,0.0,0.0,0.0714,0.03,0.0103,0.0845,0,0
global,0.01,100vs100,1300,PAN1,100,20,60,0.01276187,3.24356,50,100,0,34,0.0,0.0,0.0714,0.34,0.2546,0.4372,0,0
global,0.05,100vs100,1300,PAN1,100,20,60,0.01276187,2.14737,50,100,0,68,0.0,0.0,0.0714,0.68,0.5834,0.7633,0,0
global,0.1,100vs100,1300,PAN1,100,20,60,0.01276187,1.74608,50,100,0,79,0.0,0.0,0.0714,0.79,0.7002,0.8583,0,0
global,0.01,100vs100,1300,PAN2,100,60,20,0.01276187,3.24356,50,100,0,0,0.0,0.0,0.0714,0.0,0.0,0.037,0,0
global,0.05,100vs100,1300,PAN2,100,60,20,0.01276187,2.14737,50,100,2,0,0.04,0.011,0.1346,0.0,0.0,0.037,0,0
global,0.1,100vs100,1300,PAN2,100,60,20,0.01276187,1.74608,50,100,5,8,0.1,0.0435,0.2136,0.08,0.0411,0.15,0,0
global,0.01,100vs100,1300,PAN1,100,20,80,0.01276187,3.24356,50,100,0,42,0.0,0.0,0.0714,0.42,0.328,0.5179,0,0
global,0.05,100vs100,1300,PAN1,100,20,80,0.01276187,2.14737,50,100,0,69,0.0,0.0,0.0714,0.69,0.5937,0.7722,0,0
global,0.1,100vs100,1300,PAN1,100,20,80,0.01276187,1.74608,50,100,0,80,0.0,0.0,0.0714,0.8,0.7112,0.8666,0,0
global,0.01,100vs100,1300,PAN2,100,80,20,0.01276187,3.24356,50,100,0,1,0.0,0.0,0.0714,0.01,0.0018,0.0545,0,0
global,0.05,100vs100,1300,PAN2,100,80,20,0.01276187,2.14737,50,100,2,10,0.04,0.011,0.1346,0.1,0.0552,0.1744,0,0
global,0.1,100vs100,1300,PAN2,100,80,20,0.01276187,1.74608,50,100,3,15,0.06,0.0206,0.1622,0.15,0.0931,0.2328,0,0
global,0.01,100vs100,1300,PAN1,100,200,100,0.01276187,3.24356,50,100,1,23,0.02,0.0035,0.105,0.23,0.1584,0.3215,0,0
global,0.05,100vs100,1300,PAN1,100,200,100,0.01276187,2.14737,50,100,4,51,0.08,0.0315,0.1884,0.51,0.4135,0.6058,0,0
global,0.1,100vs100,1300,PAN1,100,200,100,0.01276187,1.74608,50,100,4,65,0.08,0.0315,0.1884,0.65,0.5525,0.7364,0,0
global,0.01,100vs100,1300,PAN2,100,100,200,0.01276187,3.24356,50,100,0,36,0.0,0.0,0.0714,0.36,0.2727,0.4576,0,0
